X;Y;Z;depth;Bed_Alt
583093.5146;129278.5284;2838.150605;54.914368;2783.236
583062.5701;129303.1043;2842.326441;10.10304;2832.223
583062.5701;129303.1043;2842.326441;10.10304;2832.223
583931.4798;129470.2858;2697.233153;20.84565;2676.387
582595.6325;129797.1735;2855.669352;49.778995;2805.89
582595.6325;129797.1735;2855.669352;49.778995;2805.89
583060.6428;129304.1842;2842.563254;9.892617;2832.671
584016.5615;130116.3537;2700.649364;65.662908;2634.987
584016.5615;130116.3537;2700.649364;65.662908;2634.987
583410.1217;129403.9748;2792.555409;29.057582;2763.498
582738.665;130748.1558;2789.76702;50.010602;2739.756
583322.897;129270.1605;2822.587113;56.443024;2766.144
583322.897;129270.1605;2822.587113;56.443024;2766.144
583938.0843;129393.5885;2689.236738;13.016307;2676.22
583938.0843;129393.5885;2689.236738;13.016307;2676.22
582570.4795;130690.0692;2784.234603;38.287028;2745.948
584203.8285;130051.9504;2675.14303;39.861044;2635.282
583526.016;129597.9209;2759.732376;26.739564;2732.993
583526.016;129597.9209;2759.732376;26.739564;2732.993
582561.1103;130683.5851;2784.604489;35.898938;2748.706
584035.004;129562.7682;2689.179823;16.154156;2673.026
584035.004;129562.7682;2689.179823;16.154156;2673.026
583709.6667;129285.4038;2727.434549;17.905423;2709.529
583709.6667;129285.4038;2727.434549;17.905423;2709.529
584072.554;129701.7789;2687.649092;33.392664;2654.256
584072.554;129701.7789;2687.649092;33.392664;2654.256
583707.1533;129285.1734;2728.173804;10.947609;2717.226
583401.9063;129245.1351;2817.440941;16.657891;2800.783
584238.3481;130398.821;2664.571565;103.056905;2561.515
584238.3481;130398.821;2664.571565;103.056905;2561.515
582742.0073;129853.7106;2837.1385;78.311952;2758.827
583407.5335;129400.7932;2793.269198;29.243427;2764.026
583407.5335;129400.7932;2793.269198;29.243427;2764.026
584236.4345;130384.8908;2665.152161;98.580462;2566.572
584236.4345;130384.8908;2665.152161;98.580462;2566.572
584193.9107;129977.3055;2676.842509;27.790062;2649.052
584193.9107;129977.3055;2676.842509;27.790062;2649.052
584289.2562;130395.743;2654.659065;73.484921;2581.174
583229.089;129464.3131;2814.556218;51.201553;2763.355
583229.089;129464.3131;2814.556218;51.201553;2763.355
584898.4123;130465.2163;2536.459964;24.186779;2512.273
583938.9627;129491.844;2698.075465;23.598737;2674.477
583938.9627;129491.844;2698.075465;23.598737;2674.477
582737.1059;130730.5835;2790.38889;52.712749;2737.676
584291.2746;130392.075;2654.477437;76.677248;2577.8
584197.7185;130033.8551;2676.432003;34.095517;2642.336
584197.7185;130033.8551;2676.432003;34.095517;2642.336
584191.6731;129974.0021;2676.988563;28.957009;2648.031
583937.7808;129400.6699;2690.081478;14.859411;2675.222
583937.7808;129400.6699;2690.081478;14.859411;2675.222
583220.1831;129484.6968;2814.688367;52.670237;2762.018
583220.1831;129484.6968;2814.688367;52.670237;2762.018
582449.5134;129546.1367;2907.950782;46.276046;2861.675
582449.5134;129546.1367;2907.950782;46.276046;2861.675
584260.5827;130176.8512;2669.851253;50.812778;2619.039
584260.5827;130176.8512;2669.851253;50.812778;2619.039
584039.131;129578.1731;2689.743294;19.1137;2670.63
584039.131;129578.1731;2689.743294;19.1137;2670.63
582507.2237;129924.8002;2839.998317;81.705416;2758.293
582507.2237;129924.8002;2839.998317;81.705416;2758.293
584197.2197;130032.2513;2676.493025;35.746939;2640.746
584009.293;130126.2192;2701.733402;67.331215;2634.402
584009.293;130126.2192;2701.733402;67.331215;2634.402
583051.2851;129309.5854;2844.062209;7.97362;2836.089
582550.6904;130677.7206;2785.806789;33.423938;2752.383
583050.9389;129309.7947;2844.120481;8.045601;2836.075
583050.9389;129309.7947;2844.120481;8.045601;2836.075
584294.6255;130384.3579;2654.438298;81.545681;2572.893
583942.5553;129690.4022;2697.564191;34.021858;2663.542
583205.0561;129500.4407;2815.100153;51.077221;2764.023
583205.0561;129500.4407;2815.100153;51.077221;2764.023
583939.9527;129498.5846;2698.47546;24.68951;2673.786
583327.8806;129256.6685;2823.986433;56.241277;2767.745
583327.8806;129256.6685;2823.986433;56.241277;2767.745
584063.8315;129686.6025;2688.664145;34.407717;2654.256
584063.8315;129686.6025;2688.664145;34.407717;2654.256
583984.1689;130456.2688;2709.846341;62.299506;2647.547
583984.1689;130456.2688;2709.846341;62.299506;2647.547
584232.8694;130370.1587;2666.26229;94.633552;2571.629
584232.8694;130370.1587;2666.26229;94.633552;2571.629
582601.131;129790.0734;2857.436632;50.01877;2807.418
582601.131;129790.0734;2857.436632;50.01877;2807.418
583942.8761;129697.0892;2697.62512;36.338433;2661.287
583942.8761;129697.0892;2697.62512;36.338433;2661.287
584815.6056;130514.0685;2551.768364;13.288077;2538.48
582493.895;129532.3186;2903.393942;103.845627;2799.548
582493.895;129532.3186;2903.393942;103.845627;2799.548
584291.7752;130391.1552;2654.444823;76.043696;2578.401
584291.7752;130391.1552;2654.444823;76.043696;2578.401
583236.6087;129448.0551;2815.365879;53.681883;2761.684
583236.6087;129448.0551;2815.365879;53.681883;2761.684
584250.4276;130163.7322;2670.691918;50.599893;2620.092
584250.4276;130163.7322;2670.691918;50.599893;2620.092
584043.9032;129599.9678;2690.13453;24.696428;2665.438
584043.9032;129599.9678;2690.13453;24.696428;2665.438
584059.5038;129670.2923;2689.40977;32.956941;2656.453
584059.5038;129670.2923;2689.40977;32.956941;2656.453
584394.1536;130252.959;2644.367342;57.286026;2587.081
584394.1536;130252.959;2644.367342;57.286026;2587.081
583416.785;129238.9355;2815.98817;49.626303;2766.362
583416.785;129238.9355;2815.98817;49.626303;2766.362
582540.6766;130670.2316;2787.101097;29.202294;2757.899
584679.1832;130495.1334;2583.985457;22.201335;2561.784
584295.3076;130383.0006;2654.389652;80.535111;2573.854
584295.3076;130383.0006;2654.389652;80.535111;2573.854
582735.2865;130631.4917;2797.939943;40.068066;2757.872
583242.324;129432.0087;2815.652986;54.303123;2761.35
583242.324;129432.0087;2815.652986;54.303123;2761.35
583405.7594;129391.8473;2794.892116;27.330471;2767.562
583941.807;129513.0274;2699.2933;24.816571;2674.477
583941.807;129513.0274;2699.2933;24.816571;2674.477
584011.2357;129423.3377;2680.248396;6.552125;2673.696
583502.1053;129768.322;2770.58132;49.888139;2720.693
584046.883;129614.9826;2690.273316;26.632268;2663.641
584046.883;129614.9826;2690.273316;26.632268;2663.641
583405.7512;129392.0318;2794.864465;29.165403;2765.699
584002.2758;129393.5873;2680.009379;10.452578;2669.557
583941.7226;129514.3962;2699.418543;25.632594;2673.786
584304.145;130364.7451;2654.468643;93.38487;2561.084
582733.2608;130618.2058;2798.32225;38.713888;2759.608
583942.409;129718.8816;2698.569424;35.352285;2663.217
583985.7099;129364.6671;2680.238028;8.859859;2671.378
583942.7393;129721.2189;2698.712405;33.922113;2664.79
583942.7393;129721.2189;2698.712405;33.922113;2664.79
583678.0279;130357.2863;2731.099144;107.694557;2623.405
583678.0279;130357.2863;2731.099144;107.694557;2623.405
582729.3202;130607.9313;2798.483455;37.882817;2760.601
583406.6577;129379.5405;2795.747346;22.089972;2773.657
583974.4952;130460.4422;2710.824551;64.237951;2646.587
583974.4952;130460.4422;2710.824551;64.237951;2646.587
584055.5753;129655.1339;2690.069846;32.418981;2657.651
584055.5753;129655.1339;2690.069846;32.418981;2657.651
583524.4056;129629.9175;2762.309848;25.457633;2736.852
583524.4056;129629.9175;2762.309848;25.457633;2736.852
584890.1421;130471.6581;2538.485363;22.175062;2516.31
582725.242;130597.1162;2798.868126;36.282935;2762.585
583406.8164;129377.8739;2795.89529;22.576568;2773.319
584816.4184;130506.486;2552.349356;17.71377;2534.635
582505.3865;129911.3983;2841.435339;83.794655;2757.641
582505.3865;129911.3983;2841.435339;83.794655;2757.641
582738.5812;130708.1975;2792.012389;55.66006;2736.352
583677.5433;130326.6303;2731.355083;108.342083;2623.013
583677.5433;130326.6303;2731.355083;108.342083;2623.013
584050.534;129638.1119;2690.478572;29.632944;2660.846
584050.534;129638.1119;2690.478572;29.632944;2660.846
584300.9973;130371.3799;2654.303192;89.128496;2565.175
584300.9973;130371.3799;2654.303192;89.128496;2565.175
582532.5704;130664.5228;2788.124807;26.364838;2761.76
583677.1337;130339.7823;2731.573303;107.189751;2624.384
583677.1337;130339.7823;2731.573303;107.189751;2624.384
583677.1265;130334.7968;2731.430916;108.809501;2622.621
583677.1265;130334.7968;2731.430916;108.809501;2622.621
583969.4685;129341.2332;2680.733774;8.858869;2671.875
583677.7062;130353.2259;2731.57447;107.386711;2624.188
583677.7062;130353.2259;2731.57447;107.386711;2624.188
583677.5026;130310.1627;2731.44697;109.608727;2621.838
583677.5026;130310.1627;2731.44697;109.608727;2621.838
584238.6996;130150.0433;2671.881098;50.314104;2621.567
584238.6996;130150.0433;2671.881098;50.314104;2621.567
583279.9387;129346.8767;2818.96386;29.459169;2789.505
583677.901;130302.3522;2731.531698;111.064006;2620.468
583677.901;130302.3522;2731.531698;111.064006;2620.468
583283.3185;129339.8334;2819.237448;26.901477;2792.336
583283.3185;129339.8334;2819.237448;26.901477;2792.336
584886.7436;130474.1064;2539.038764;22.552937;2516.486
583815.4871;129707.3883;2713.985608;30.430324;2683.555
583815.4871;129707.3883;2713.985608;30.430324;2683.555
583958.5615;129323.328;2681.230857;7.203427;2674.027
583678.1534;130298.1444;2731.648731;110.789453;2620.859
583678.1534;130298.1444;2731.648731;110.789453;2620.859
584215.5477;130083.9676;2672.735056;43.793214;2628.942
584215.5477;130083.9676;2672.735056;43.793214;2628.942
583941.9101;129671.6402;2699.507029;35.541115;2663.966
583941.9101;129671.6402;2699.507029;35.541115;2663.966
583965.2624;130462.0435;2711.644504;63.905622;2647.739
583965.2624;130462.0435;2711.644504;63.905622;2647.739
583677.0938;130348.2225;2731.957668;108.357289;2623.6
583677.0938;130348.2225;2731.957668;108.357289;2623.6
582702.4229;130593.4161;2799.528889;36.695629;2762.833
584388.8433;130261.9269;2645.939542;55.328334;2590.611
584388.8433;130261.9269;2645.939542;55.328334;2590.611
582799.9473;129752.2297;2841.895422;57.494547;2784.401
582799.9473;129752.2297;2841.895422;57.494547;2784.401
583035.5216;129319.4769;2846.380221;8.700558;2837.68
583035.5216;129319.4769;2846.380221;8.700558;2837.68
583035.9443;129319.2036;2846.318663;9.716511;2836.602
584306.0522;130361.5918;2654.473583;95.498776;2558.975
584306.0522;130361.5918;2654.473583;95.498776;2558.975
583288.2859;129329.1865;2819.763613;25.397301;2794.366
583288.2859;129329.1865;2819.763613;25.397301;2794.366
582948.8756;129878.7192;2822.752207;94.760236;2727.992
582948.8756;129878.7192;2822.752207;94.760236;2727.992
583407.5664;129368.0843;2796.957844;21.437887;2775.52
583493.2024;129784.8909;2771.821179;52.37922;2719.442
582431.5668;130492.8761;2808.41556;24.047087;2784.368
583997.3848;130142.9815;2703.930376;72.06002;2631.87
583997.3848;130142.9815;2703.930376;72.06002;2631.87
583294.5921;129318.0748;2820.144887;23.748235;2796.397
583294.5921;129318.0748;2820.144887;23.748235;2796.397
583491.7093;129788.0706;2772.020427;52.013535;2720.007
583289.2756;129327.0811;2819.850753;27.445912;2792.405
582520.5152;130656.361;2789.569773;22.293853;2767.276
582447.8786;130488.5887;2808.417531;27.085496;2781.332
583032.9819;129321.1827;2846.729868;9.957432;2836.772
584210.6334;130071.2536;2673.668271;41.355069;2632.313
584210.6334;130071.2536;2673.668271;41.355069;2632.313
582444.8538;130489.6555;2808.40157;27.573273;2780.828
583299.9784;129308.9836;2820.464987;22.489181;2797.976
583299.9784;129308.9836;2820.464987;22.489181;2797.976
583713.5709;129745.1488;2731.786782;21.239746;2710.547
583943.3797;129739.2211;2700.085973;36.738342;2663.348
583943.3797;129739.2211;2700.085973;36.738342;2663.348
584806.6558;130375.7731;2554.308625;11.096399;2543.212
582612.4333;129759.7535;2859.318721;57.379711;2801.939
582612.4333;129759.7535;2859.318721;57.379711;2801.939
583940.9827;129658.3544;2699.990487;38.561916;2661.428
582953.3102;129865.2212;2822.940679;97.814976;2725.126
582953.3102;129865.2212;2822.940679;97.814976;2725.126
583393.0623;129237.2515;2821.091766;16.764089;2804.328
582443.2307;129534.4336;2911.527478;41.157445;2870.37
582443.2307;129534.4336;2911.527478;41.157445;2870.37
583302.4027;129304.6887;2820.589472;22.86769;2797.722
583952.0926;130462.5384;2712.571616;63.296357;2649.275
583952.0926;130462.5384;2712.571616;63.296357;2649.275
582425.4067;130493.7088;2808.966349;24.155136;2784.811
583305.423;129299.1016;2820.841269;21.511902;2799.329
583305.423;129299.1016;2820.841269;21.511902;2799.329
583810.0758;129709.5124;2715.108415;29.998894;2685.11
583810.0758;129709.5124;2715.108415;29.998894;2685.11
583693.2342;129283.1193;2732.246988;10.69693;2721.55
582408.6369;130504.0833;2809.437956;20.425518;2789.012
582458.4988;130484.9536;2808.737334;28.27112;2780.466
582509.1317;130649.5447;2790.455108;18.398696;2772.056
583933.5217;129417.5586;2693.303769;17.882029;2675.422
583933.5217;129417.5586;2693.303769;17.882029;2675.422
582957.6077;129852.1419;2823.146744;100.027427;2723.119
582957.6077;129852.1419;2823.146744;100.027427;2723.119
583313.3987;129288.4879;2821.194726;20.286205;2800.908
583313.3987;129288.4879;2821.194726;20.286205;2800.908
582805.4646;129737.866;2843.056194;56.408623;2786.647
582805.4646;129737.866;2843.056194;56.408623;2786.647
582463.4472;130484.0284;2808.849532;28.926443;2779.923
582413.7866;130498.8699;2809.499437;22.153641;2787.346
582826.7746;130222.5768;2804.854884;72.921278;2731.934
583944.9962;129744.4909;2700.363935;40.561335;2659.802
583010.6485;129724.9964;2823.77759;94.639112;2729.138
583010.6485;129724.9964;2823.77759;94.639112;2729.138
582415.6455;130497.1989;2809.504213;22.813758;2786.69
582463.7631;130483.9981;2808.875392;29.86534;2779.01
584203.5148;129993.9462;2675.708241;27.591794;2648.116
584203.5148;129993.9462;2675.708241;27.591794;2648.116
584205.8989;130057.656;2674.682835;39.419694;2635.263
584205.8989;130057.656;2674.682835;39.419694;2635.263
582824.8823;130222.0878;2804.978026;73.93618;2731.042
582827.3081;130222.6981;2804.819946;75.643207;2729.177
582993.5002;129404.8761;2846.563483;21.584938;2824.979
583695.7592;129283.5501;2731.51081;24.417491;2707.093
583695.7592;129283.5501;2731.51081;24.417491;2707.093
583990.7009;130149.4414;2705.082647;72.433266;2632.649
583990.7009;130149.4414;2705.082647;72.433266;2632.649
583223.6445;129277.5556;2830.740595;21.622484;2809.118
583481.9569;129810.1963;2772.962937;54.028045;2718.935
583941.1685;129643.7535;2700.692295;40.642174;2660.05
583941.1685;129643.7535;2700.692295;40.642174;2660.05
582471.4692;130481.9569;2808.928502;32.807288;2776.121
584601.8377;130335.1009;2601.191126;14.428929;2586.762
583317.2571;129282.6989;2821.494031;22.644413;2798.85
583715.4155;129737.3739;2731.133197;39.651094;2691.482
583715.4155;129737.3739;2731.133197;39.651094;2691.482
583485.2559;129805.2983;2772.617923;58.717089;2713.901
582825.15;130222.1629;2804.958329;74.11498;2730.843
582961.7279;129841.4273;2823.347276;103.954107;2719.393
582961.7279;129841.4273;2823.347276;103.954107;2719.393
583409.1706;129357.0477;2798.337881;22.309947;2776.028
582985.8555;129428.5941;2847.060598;19.007213;2828.053
584019.621;130110.0661;2700.156014;65.08796;2635.068
583024.307;129328.45;2847.816496;11.420659;2836.396
583024.307;129328.45;2847.816496;11.420659;2836.396
584202.4013;130048.2232;2675.445391;35.546632;2639.899
584202.4013;130048.2232;2675.445391;35.546632;2639.899
582968.3115;129822.7886;2823.656586;102.257029;2721.4
582968.3115;129822.7886;2823.656586;102.257029;2721.4
583938.0304;130464.8534;2713.383855;65.644973;2647.739
583938.0304;130464.8534;2713.383855;65.644973;2647.739
582980.0613;130102.6747;2799.150033;112.127262;2687.023
582980.0613;130102.6747;2799.150033;112.127262;2687.023
583935.5989;129430.8987;2693.907359;19.483982;2674.423
583935.5989;129430.8987;2693.907359;19.483982;2674.423
582678.007;130586.1911;2801.240176;38.406916;2762.833
584383.0566;130271.4847;2647.401368;59.8494;2587.552
584383.0566;130271.4847;2647.401368;59.8494;2587.552
582615.1632;129752.8573;2860.353661;59.819796;2800.534
582615.1632;129752.8573;2860.353661;59.819796;2800.534
582476.3335;130481.0514;2809.338461;31.949955;2777.388
584796.9203;130357.4852;2554.531114;23.000863;2531.53
583320.2806;129275.636;2822.087028;20.05054;2802.036
583320.2806;129275.636;2822.087028;20.05054;2802.036
583004.4524;129736.8156;2824.072439;99.806616;2724.266
583004.4524;129736.8156;2824.072439;99.806616;2724.266
584168.8101;129976.3622;2681.470518;28.640343;2652.83
584168.8101;129976.3622;2681.470518;28.640343;2652.83
584874.733;130480.8968;2541.146029;24.133621;2517.012
582973.7307;129806.8663;2823.974712;101.715276;2722.26
582973.7307;129806.8663;2823.974712;101.715276;2722.26
582813.0132;129723.0494;2843.904909;57.578295;2786.327
582813.0132;129723.0494;2843.904909;57.578295;2786.327
582994.1825;129391.2907;2847.231982;21.427712;2825.804
582994.1825;129391.2907;2847.231982;21.427712;2825.804
583940.4096;129629.3466;2701.318842;39.89027;2661.428
582994.9963;129385.7146;2847.487681;18.750448;2828.737
582993.4592;129405.9034;2846.516508;29.378064;2817.138
582993.4592;129405.9034;2846.516508;29.378064;2817.138
584800.7522;130368.5414;2555.194022;17.89672;2537.297
584790.9864;130346.7928;2555.018282;19.946575;2535.072
584790.9864;130346.7928;2555.018282;19.946575;2535.072
583229.8124;129265.7588;2831.104958;24.86045;2806.245
583949.94;129771.7096;2701.821536;35.176395;2666.645
583949.94;129771.7096;2701.821536;35.176395;2666.645
584793.676;130350.8485;2554.757264;23.623023;2531.134
584793.676;130350.8485;2554.757264;23.623023;2531.134
582979.5897;130095.0702;2799.561451;112.120873;2687.441
582979.5897;130095.0702;2799.561451;112.120873;2687.441
583411.3432;129350.4583;2798.831025;22.803091;2776.028
584788.0168;130340.9033;2555.263959;18.317268;2536.947
584788.0168;130340.9033;2555.263959;18.317268;2536.947
582993.4505;129398.0559;2846.930635;26.26167;2820.669
582993.4505;129398.0559;2846.930635;26.26167;2820.669
584808.2189;130378.7529;2554.281217;29.146925;2525.134
584808.2189;130378.7529;2554.281217;29.146925;2525.134
583939.7928;129624.3553;2701.613027;38.265396;2663.348
583939.7928;129624.3553;2701.613027;38.265396;2663.348
584788.3418;130341.4496;2555.189208;19.370637;2535.819
583940.8017;129569.5312;2701.939874;34.882544;2667.057
583940.8017;129569.5312;2701.939874;34.882544;2667.057
584796.4513;130356.482;2554.406697;28.147415;2526.259
584796.4513;130356.482;2554.406697;28.147415;2526.259
584811.5434;130480.431;2555.535508;16.02011;2539.515
582497.0752;130641.0676;2791.872254;17.425596;2774.447
584167.565;129974.1896;2681.552434;31.533933;2650.019
583937.9767;129440.85;2694.301223;21.075883;2673.225
583937.9767;129440.85;2694.301223;21.075883;2673.225
584805.7271;130373.3085;2554.395142;29.073352;2525.322
584805.7271;130373.3085;2554.395142;29.073352;2525.322
582995.2619;129379.1386;2847.891193;17.914488;2829.977
582995.2619;129379.1386;2847.891193;17.914488;2829.977
584792.6808;130349.5184;2554.854501;24.950854;2529.904
584785.3258;130335.9265;2555.928651;13.307917;2542.621
583941.2518;129572.8905;2701.892336;37.537017;2664.355
584193.9107;129977.3055;2676.842509;27.672512;2649.17
584193.9107;129977.3055;2676.842509;27.672512;2649.17
584014.0888;130119.7424;2701.006374;64.607463;2636.399
583418.4189;129335.2445;2799.154639;23.126705;2776.028
583294.5921;129318.0748;2820.144887;47.768614;2772.376
583294.5921;129318.0748;2820.144887;47.768614;2772.376
583234.6942;129251.2561;2831.745651;22.627539;2809.118
582817.8526;129713.5863;2844.418516;57.770945;2786.647
582817.8526;129713.5863;2844.418516;57.770945;2786.647
584162.9709;129963.1526;2681.943113;30.582055;2651.361
584162.9709;129963.1526;2681.943113;30.582055;2651.361
583939.7985;129589.6987;2702.246543;35.601402;2666.645
583939.7985;129589.6987;2702.246543;35.601402;2666.645
584783.9596;130331.9782;2556.141843;13.5702;2542.572
584783.9596;130331.9782;2556.141843;13.5702;2542.572
584785.5599;130336.505;2555.881082;16.496912;2539.384
584785.5599;130336.505;2555.881082;16.496912;2539.384
583922.171;130465.2089;2714.358087;64.698734;2649.659
583922.171;130465.2089;2714.358087;64.698734;2649.659
582438.9479;129526.298;2913.691182;39.594593;2874.097
582438.9479;129526.298;2913.691182;39.594593;2874.097
582791.2367;129500.7688;2865.749549;10.062577;2855.687
582990.3059;129418.1399;2846.99999;31.145373;2815.855
582990.3059;129418.1399;2846.99999;31.145373;2815.855
583420.2942;129330.894;2799.332732;23.304798;2776.028
584782.2528;130326.7136;2556.443349;11.456645;2544.987
582994.7862;129376.1118;2848.232446;18.125839;2830.107
584798.1857;130363.5909;2555.263037;24.472151;2530.791
584782.0653;130326.1572;2556.476626;11.280005;2545.197
584782.0653;130326.1572;2556.476626;11.280005;2545.197
584196.9787;130031.4619;2676.53193;34.736781;2641.795
584196.9787;130031.4619;2676.53193;34.736781;2641.795
583939.2906;129606.9225;2702.209035;38.037026;2664.172
583939.2906;129606.9225;2702.209035;38.037026;2664.172
584870.8699;130482.6454;2541.887258;25.050377;2516.837
582482.1337;130477.745;2809.944551;35.399849;2774.545
583939.6847;129598.6148;2702.195842;38.328314;2663.867
582984.0682;129432.0687;2847.141988;30.966414;2816.176
582984.0682;129432.0687;2847.141988;30.966414;2816.176
583016.9862;129333.1394;2848.769538;13.535758;2835.234
584158.5006;129950.6704;2682.242101;30.567813;2651.674
583423.4512;129322.1802;2799.601453;22.557564;2777.044
582982.2169;129434.3113;2847.213149;31.465116;2815.748
582490.275;130474.7027;2810.129981;35.457099;2774.673
582487.3251;130475.139;2810.152008;35.298084;2774.854
582787.4316;129505.5928;2865.979521;12.431054;2853.549
582787.4316;129505.5928;2865.979521;12.431054;2853.549
584154.5811;129941.5492;2682.603765;29.563715;2653.04
584154.5811;129941.5492;2682.603765;29.563715;2653.04
582979.7509;130080.6516;2800.617983;111.506174;2689.112
582979.7509;130080.6516;2800.617983;111.506174;2689.112
583711.2843;129755.9105;2732.534889;41.90673;2690.628
583711.2843;129755.9105;2732.534889;41.90673;2690.628
583240.2143;129229.6549;2832.686007;19.680078;2813.006
584003.6007;129982.9439;2701.985965;45.272708;2656.713
582740.1271;130663.7455;2796.594993;49.273932;2747.321
583279.9141;130354.6312;2771.717811;86.608366;2685.109
583279.9141;130354.6312;2771.717811;86.608366;2685.109
583710.0894;129768.3765;2733.133886;36.044704;2697.089
583302.8747;129303.6681;2820.636851;50.26538;2770.372
583302.8747;129303.6681;2820.636851;50.26538;2770.372
583934.8106;129451.4988;2695.341115;20.318721;2675.022
583934.8106;129451.4988;2695.341115;20.318721;2675.022
582822.1936;129705.0661;2844.850609;60.770691;2784.08
582822.1936;129705.0661;2844.850609;60.770691;2784.08
582659.4477;130583.27;2802.426425;42.321926;2760.104
583472.654;129834.2968;2773.526996;68.56346;2704.964
583684.2533;129281.9075;2734.841922;9.768716;2725.073
583324.9533;129264.2934;2823.182896;24.333279;2798.85
582470.1918;130569.5031;2803.930685;26.957483;2776.973
583709.991;129770.6493;2733.230435;37.023844;2696.207
583011.0883;129336.9025;2849.405122;13.009286;2836.396
583011.0883;129336.9025;2849.405122;13.009286;2836.396
584008.1308;129998.2848;2701.859702;49.228979;2652.631
584008.1308;129998.2848;2701.859702;49.228979;2652.631
582494.5655;130474.1871;2810.622331;35.447066;2775.175
583912.6009;130462.6444;2715.027329;66.464434;2648.563
584016.5267;130095.8582;2700.532433;64.183167;2636.349
584016.5267;130095.8582;2700.532433;64.183167;2636.349
584778.9625;130319.3168;2557.320992;10.249387;2547.072
584778.9625;130319.3168;2557.320992;10.249387;2547.072
582620.1601;129742.0752;2862.177419;57.990177;2804.187
582620.1601;129742.0752;2862.177419;57.990177;2804.187
583981.4248;130158.1509;2706.881083;75.400239;2631.481
583981.4248;130158.1509;2706.881083;75.400239;2631.481
582483.6461;130632.3288;2793.287349;15.714985;2777.572
584634.8754;130491.3649;2589.041531;20.715449;2568.326
583363.0932;129957.2274;2777.872495;119.555178;2658.317
583363.0932;129957.2274;2777.872495;119.555178;2658.317
582738.2642;130647.1238;2797.534232;42.837643;2754.697
583009.9316;129337.7233;2849.500741;13.411395;2836.089
583325.5414;129262.3088;2823.421676;23.641122;2799.781
583325.5414;129262.3088;2823.421676;23.641122;2799.781
584600.0704;130313.3388;2601.069128;38.146446;2562.923
584600.0704;130313.3388;2601.069128;38.146446;2562.923
582975.3253;129440.9147;2847.677391;33.427556;2814.25
582975.3253;129440.9147;2847.677391;33.427556;2814.25
582495.9387;130473.5865;2810.727059;36.182357;2774.545
583999.9481;129453.9721;2685.145088;7.143767;2678.001
584124.7906;129854.3109;2684.785595;11.177915;2673.608
584124.7906;129854.3109;2684.785595;11.177915;2673.608
584779.1984;130319.734;2557.246426;12.851215;2544.395
584865.2516;130486.6413;2542.871927;24.104253;2518.768
584007.8944;130128.3127;2701.977015;66.908962;2635.068
582525.4757;129896.8574;2845.578989;87.286089;2758.293
582525.4757;129896.8574;2845.578989;87.286089;2758.293
582478.2104;130572.8205;2804.020915;29.032266;2774.989
584015.7694;130093.121;2700.592173;66.154716;2634.438
584124.2837;129850.5047;2684.826578;11.792622;2673.034
582995.8997;129363.5688;2849.338763;17.115361;2832.223
582995.8997;129363.5688;2849.338763;17.115361;2832.223
583426.1698;129312.801;2800.383538;23.508975;2776.875
582534.4488;129889.2776;2845.751461;86.806344;2758.945
582534.4488;129889.2776;2845.751461;86.806344;2758.945
583948.7423;129792.1209;2703.211635;38.421343;2664.79
583948.7423;129792.1209;2703.211635;38.421343;2664.79
584147.311;129926.1834;2683.454479;27.895944;2655.559
584147.311;129926.1834;2683.454479;27.895944;2655.559
584601.2654;130328.3106;2600.963509;42.218503;2558.745
584601.2654;130328.3106;2600.963509;42.218503;2558.745
584373.8724;130281.0681;2649.290034;61.973392;2587.317
584373.8724;130281.0681;2649.290034;61.973392;2587.317
584012.5166;130073.6583;2700.883774;64.534507;2636.349
584012.5166;130073.6583;2700.883774;64.534507;2636.349
583907.1506;130462.668;2715.383534;67.260558;2648.123
583907.1506;130462.668;2715.383534;67.260558;2648.123
582505.1167;130469.9298;2811.045255;35.648206;2775.397
582982.6099;130062.6412;2801.410126;111.044894;2690.365
582982.6099;130062.6412;2801.410126;111.044894;2690.365
582734.0083;130624.4247;2798.111838;40.956741;2757.155
582508.429;130468.8979;2811.306286;34.093456;2777.213
584008.8708;130020.1674;2701.61742;58.237124;2643.38
583710.0803;129768.6046;2733.146752;44.866939;2688.28
583710.0803;129768.6046;2733.146752;44.866939;2688.28
583358.1974;129941.0874;2778.476032;118.715252;2659.761
583358.1974;129941.0874;2778.476032;118.715252;2659.761
584005.7123;130032.4081;2701.983525;54.711256;2647.272
584005.7123;130032.4081;2701.983525;54.711256;2647.272
582827.1529;129694.3857;2845.37802;63.865754;2781.512
582827.1529;129694.3857;2845.37802;63.865754;2781.512
582792.1098;130213.45;2807.885623;72.136695;2735.749
582508.429;130468.8979;2811.306286;35.154058;2776.152
582489.3317;130574.3649;2804.125305;32.609624;2771.516
584144.7021;129920.2712;2683.696114;28.54467;2655.151
582472.839;130625.812;2794.235246;12.433986;2781.801
582729.2542;130607.157;2798.554694;38.373739;2760.181
584860.9523;130490.4447;2543.53441;22.484888;2521.05
582792.1098;130213.45;2807.885623;73.350464;2734.535
584579.0389;130285.1119;2604.014314;13.204685;2590.81
582995.94;129360.3195;2849.681239;18.721503;2830.96
582825.3984;129697.7853;2845.223204;67.541215;2777.682
582825.3984;129697.7853;2845.223204;67.541215;2777.682
584013.9368;130119.9236;2701.02823;67.566356;2633.462
584627.4795;130489.9432;2590.173605;16.815246;2573.358
