X	Y	Bed_Alt
584210.2921	129848.5012	2679.214
584204.2921	129846.5012	2680.425
584206.2921	129846.5012	2680.007
584208.2921	129846.5012	2679.571
584200.2921	129844.5012	2681.148
584202.2921	129844.5012	2680.8
584204.2921	129844.5012	2680.387
584196.2921	129842.5012	2681.755
584198.2921	129842.5012	2681.407
584200.2921	129842.5012	2681.095
584192.2921	129840.5012	2682.504
584194.2921	129840.5012	2682.101
584196.2921	129840.5012	2681.737
584186.2921	129838.5012	2683.747
584188.2921	129838.5012	2683.249
584190.2921	129838.5012	2682.854
584192.2921	129838.5012	2682.478
584182.2921	129836.5012	2684.38
584184.2921	129836.5012	2684.047
584186.2921	129836.5012	2683.572
584178.2921	129834.5012	2685.062
584180.2921	129834.5012	2684.581
584182.2921	129834.5012	2684.073
584172.2921	129832.5012	2686.411
584174.2921	129832.5012	2685.786
584176.2921	129832.5012	2685.434
584178.2921	129832.5012	2685.035
584170.2921	129830.5012	2686.959
584172.2921	129830.5012	2686.21
584168.2921	129828.5012	2687.078
584170.2921	129828.5012	2686.583
584166.2921	129826.5012	2687.418
584168.2921	129826.5012	2686.957
584164.2921	129824.5012	2687.901
584166.2921	129824.5012	2687.413
584162.2921	129822.5012	2688.1
584164.2921	129822.5012	2687.771
584146.2921	129820.5012	2691.24
584148.2921	129820.5012	2690.829
584150.2921	129820.5012	2690.349
584152.2921	129820.5012	2689.796
584154.2921	129820.5012	2689.246
584156.2921	129820.5012	2688.823
584158.2921	129820.5012	2688.485
584160.2921	129820.5012	2688.237
584162.2921	129820.5012	2687.979
584146.2921	129818.5012	2691.07
584148.2921	129818.5012	2690.75
584148.2921	129816.5012	2690.628
584148.2921	129814.5012	2690.422
584148.2921	129812.5012	2690.261
584146.2921	129810.5012	2690.59
584148.2921	129810.5012	2690.209
584144.2921	129808.5012	2690.927
584146.2921	129808.5012	2690.555
584140.2921	129806.5012	2691.595
584142.2921	129806.5012	2691.22
584144.2921	129806.5012	2690.886
584138.2921	129804.5012	2691.962
584140.2921	129804.5012	2691.54
584136.2921	129802.5012	2692.242
584138.2921	129802.5012	2691.845
584136.2921	129800.5012	2692.07
584138.2921	129800.5012	2691.71
584138.2921	129798.5012	2691.614
584140.2921	129798.5012	2691.283
584140.2921	129796.5012	2691.203
584142.2921	129796.5012	2690.884
584144.2921	129796.5012	2690.588
584144.2921	129794.5012	2690.538
584146.2921	129794.5012	2690.219
584146.2921	129792.5012	2690.143
584148.2921	129792.5012	2689.759
584148.2921	129790.5012	2689.671
584150.2921	129790.5012	2689.321
584150.2921	129788.5012	2689.27
584152.2921	129788.5012	2688.856
584152.2921	129786.5012	2688.791
584154.2921	129786.5012	2688.352
584154.2921	129784.5012	2688.298
584156.2921	129784.5012	2687.917
584418.2921	130038.5012	2642.611
584420.2921	130038.5012	2642.332
584416.2921	130036.5012	2642.759
584418.2921	130036.5012	2642.502
584374.2921	130034.5012	2653.108
584376.2921	130034.5012	2652.559
584378.2921	130034.5012	2652.031
584380.2921	130034.5012	2651.451
584382.2921	130034.5012	2650.924
584412.2921	130034.5012	2643.331
584414.2921	130034.5012	2642.938
584416.2921	130034.5012	2642.661
584372.2921	130032.5012	2653.437
584374.2921	130032.5012	2652.76
584382.2921	130032.5012	2650.722
584384.2921	130032.5012	2650.23
584386.2921	130032.5012	2649.75
584388.2921	130032.5012	2649.269
584390.2921	130032.5012	2648.75
584392.2921	130032.5012	2648.21
584394.2921	130032.5012	2647.675
584396.2921	130032.5012	2647.13
584398.2921	130032.5012	2646.597
584400.2921	130032.5012	2646.063
584402.2921	130032.5012	2645.53
584404.2921	130032.5012	2645.001
584406.2921	130032.5012	2644.509
584408.2921	130032.5012	2644.053
584410.2921	130032.5012	2643.628
584412.2921	130032.5012	2643.183
584368.2921	130030.5012	2654.503
584370.2921	130030.5012	2653.877
584372.2921	130030.5012	2653.232
584364.2921	130028.5012	2655.452
584366.2921	130028.5012	2654.877
584368.2921	130028.5012	2654.301
584362.2921	130026.5012	2655.89
584364.2921	130026.5012	2655.279
584358.2921	130024.5012	2656.603
584360.2921	130024.5012	2656.157
584362.2921	130024.5012	2655.716
584356.2921	130022.5012	2657.099
584358.2921	130022.5012	2656.476
584352.2921	130020.5012	2658.161
584354.2921	130020.5012	2657.601
584356.2921	130020.5012	2656.955
584348.2921	130018.5012	2658.969
584350.2921	130018.5012	2658.462
584352.2921	130018.5012	2657.954
584346.2921	130016.5012	2659.173
584348.2921	130016.5012	2658.689
584344.2921	130014.5012	2659.651
584346.2921	130014.5012	2658.969
584340.2921	130012.5012	2660.798
584342.2921	130012.5012	2660.237
584344.2921	130012.5012	2659.53
584338.2921	130010.5012	2661.133
584340.2921	130010.5012	2660.665
584336.2921	130008.5012	2661.424
584338.2921	130008.5012	2660.927
584332.2921	130006.5012	2662.099
584334.2921	130006.5012	2661.657
584336.2921	130006.5012	2661.111
584330.2921	130004.5012	2662.411
584332.2921	130004.5012	2661.906
584328.2921	130002.5012	2662.735
584330.2921	130002.5012	2662.265
584326.2921	130000.5012	2663.015
584328.2921	130000.5012	2662.592
584322.2921	129998.5012	2663.89
584324.2921	129998.5012	2663.291
584326.2921	129998.5012	2662.845
584320.2921	129996.5012	2664.285
584322.2921	129996.5012	2663.726
584318.2921	129994.5012	2664.46
584320.2921	129994.5012	2664.082
584314.2921	129992.5012	2665.127
584316.2921	129992.5012	2664.609
584318.2921	129992.5012	2664.227
584312.2921	129990.5012	2665.411
584314.2921	129990.5012	2664.91
584310.2921	129988.5012	2665.7
584312.2921	129988.5012	2665.164
584308.2921	129986.5012	2665.981
584310.2921	129986.5012	2665.535
584304.2921	129984.5012	2666.647
584306.2921	129984.5012	2666.223
584308.2921	129984.5012	2665.803
584302.2921	129982.5012	2666.916
584304.2921	129982.5012	2666.396
584302.2921	129980.5012	2666.751
584302.2921	129978.5012	2666.633
584304.2921	129978.5012	2666.193
584304.2921	129976.5012	2666.151
584304.2921	129974.5012	2666.067
584306.2921	129974.5012	2665.592
584306.2921	129972.5012	2665.498
584306.2921	129970.5012	2665.366
584308.2921	129970.5012	2664.976
584308.2921	129968.5012	2664.869
584308.2921	129966.5012	2664.754
584310.2921	129966.5012	2664.296
584310.2921	129964.5012	2664.199
584310.2921	129962.5012	2664.111
584312.2921	129962.5012	2663.514
584312.2921	129960.5012	2663.453
584312.2921	129958.5012	2663.37
584314.2921	129958.5012	2662.709
584314.2921	129956.5012	2662.674
584314.2921	129954.5012	2662.602
584312.2921	129952.5012	2663.038
584314.2921	129952.5012	2662.516
584312.2921	129950.5012	2662.875
584312.2921	129948.5012	2662.706
584310.2921	129946.5012	2663.155
584312.2921	129946.5012	2662.609
584310.2921	129944.5012	2663.05
584310.2921	129942.5012	2662.93
584308.2921	129940.5012	2663.216
584310.2921	129940.5012	2662.804
584308.2921	129938.5012	2663.098
584304.2921	129936.5012	2663.747
584306.2921	129936.5012	2663.337
584308.2921	129936.5012	2662.943
584300.2921	129934.5012	2664.563
584302.2921	129934.5012	2664.057
584304.2921	129934.5012	2663.615
584296.2921	129932.5012	2665.479
584298.2921	129932.5012	2664.987
584300.2921	129932.5012	2664.454
584294.2921	129930.5012	2665.869
584296.2921	129930.5012	2665.387
584290.2921	129928.5012	2666.689
584292.2921	129928.5012	2666.192
584294.2921	129928.5012	2665.74
584286.2921	129926.5012	2667.712
584288.2921	129926.5012	2667.166
584290.2921	129926.5012	2666.58
584282.2921	129924.5012	2668.552
584284.2921	129924.5012	2668.051
584286.2921	129924.5012	2667.543
584278.2921	129922.5012	2669.382
584280.2921	129922.5012	2668.939
584282.2921	129922.5012	2668.454
584276.2921	129920.5012	2669.746
584278.2921	129920.5012	2669.274
584274.2921	129918.5012	2670.052
584276.2921	129918.5012	2669.601
584272.2921	129916.5012	2670.333
584274.2921	129916.5012	2669.911
584272.2921	129914.5012	2670.136
584270.2921	129912.5012	2670.202
584272.2921	129912.5012	2669.798
584270.2921	129910.5012	2669.97
584268.2921	129908.5012	2670.491
584270.2921	129908.5012	2669.895
584266.2921	129906.5012	2671.173
584268.2921	129906.5012	2670.477
584266.2921	129904.5012	2671.094
584264.2921	129902.5012	2671.45
584266.2921	129902.5012	2670.93
584262.2921	129900.5012	2671.688
584264.2921	129900.5012	2671.303
584262.2921	129898.5012	2671.578
584262.2921	129896.5012	2671.445
584264.2921	129896.5012	2671.092
584264.2921	129894.5012	2670.952
584266.2921	129894.5012	2670.567
584268.2921	129894.5012	2670.122
584268.2921	129892.5012	2670.05
584270.2921	129892.5012	2669.599
584272.2921	129892.5012	2669.126
584272.2921	129890.5012	2668.979
584274.2921	129890.5012	2668.447
584276.2921	129890.5012	2667.889
584274.2921	129888.5012	2668.395
584276.2921	129888.5012	2667.907
584270.2921	129886.5012	2669.065
584272.2921	129886.5012	2668.704
584274.2921	129886.5012	2668.311
584266.2921	129884.5012	2669.771
584268.2921	129884.5012	2669.312
584270.2921	129884.5012	2668.932
584264.2921	129882.5012	2670.1
584266.2921	129882.5012	2669.666
584260.2921	129880.5012	2670.732
584262.2921	129880.5012	2670.381
584264.2921	129880.5012	2669.993
584256.2921	129878.5012	2671.315
584258.2921	129878.5012	2671.009
584260.2921	129878.5012	2670.682
584254.2921	129876.5012	2671.611
584256.2921	129876.5012	2671.271
584250.2921	129874.5012	2672.287
584252.2921	129874.5012	2671.871
584254.2921	129874.5012	2671.537
584246.2921	129872.5012	2672.963
584248.2921	129872.5012	2672.583
584250.2921	129872.5012	2672.209
584244.2921	129870.5012	2673.235
584246.2921	129870.5012	2672.843
584240.2921	129868.5012	2674.142
584242.2921	129868.5012	2673.639
584244.2921	129868.5012	2673.127
584238.2921	129866.5012	2674.422
584240.2921	129866.5012	2674.05
582442.2921	129782.5012	2869.781
582442.2921	129780.5012	2869.51
582442.2921	129778.5012	2868.994
582442.2921	129776.5012	2868.718
582442.2921	129774.5012	2868.558
582442.2921	129772.5012	2868.412
582442.2921	129770.5012	2868.34
582442.2921	129768.5012	2868.312
582442.2921	129766.5012	2868.351
582442.2921	129764.5012	2868.404
582442.2921	129762.5012	2868.481
582442.2921	129760.5012	2868.561
582442.2921	129758.5012	2868.556
582442.2921	129756.5012	2868.474
582442.2921	129754.5012	2868.429
582442.2921	129752.5012	2868.408
582440.2921	129750.5012	2868.612
582442.2921	129750.5012	2868.41
582440.2921	129748.5012	2868.749
582440.2921	129746.5012	2868.896
582438.2921	129744.5012	2869.316
582440.2921	129744.5012	2869.128
582436.2921	129742.5012	2869.581
582438.2921	129742.5012	2869.422
582434.2921	129740.5012	2869.832
582436.2921	129740.5012	2869.677
582432.2921	129738.5012	2870.137
582434.2921	129738.5012	2869.943
582432.2921	129736.5012	2870.3
582430.2921	129734.5012	2870.794
582432.2921	129734.5012	2870.562
582428.2921	129732.5012	2871.262
582430.2921	129732.5012	2871.104
582426.2921	129730.5012	2871.633
582428.2921	129730.5012	2871.495
582424.2921	129728.5012	2871.933
582426.2921	129728.5012	2871.789
582422.2921	129726.5012	2872.254
582424.2921	129726.5012	2872.051
582422.2921	129724.5012	2872.418
582420.2921	129722.5012	2872.839
582422.2921	129722.5012	2872.647
582416.2921	129720.5012	2873.658
582418.2921	129720.5012	2873.388
582420.2921	129720.5012	2873.128
582414.2921	129718.5012	2874.066
582416.2921	129718.5012	2873.836
582412.2921	129716.5012	2874.539
582414.2921	129716.5012	2874.247
582410.2921	129714.5012	2875.171
582412.2921	129714.5012	2874.821
582406.2921	129712.5012	2876.182
582408.2921	129712.5012	2875.81
582410.2921	129712.5012	2875.481
582404.2921	129710.5012	2876.876
582406.2921	129710.5012	2876.488
582402.2921	129708.5012	2877.567
582404.2921	129708.5012	2877.232
582400.2921	129706.5012	2878.131
582402.2921	129706.5012	2877.88
582398.2921	129704.5012	2878.69
582400.2921	129704.5012	2878.415
582396.2921	129702.5012	2879.302
582398.2921	129702.5012	2878.956
582394.2921	129700.5012	2879.826
582396.2921	129700.5012	2879.514
582392.2921	129698.5012	2880.346
582394.2921	129698.5012	2880.023
582390.2921	129696.5012	2880.89
582392.2921	129696.5012	2880.618
582386.2921	129694.5012	2881.56
582388.2921	129694.5012	2881.348
582390.2921	129694.5012	2881.12
582384.2921	129692.5012	2882.136
582386.2921	129692.5012	2881.863
582382.2921	129690.5012	2882.722
582384.2921	129690.5012	2882.466
582380.2921	129688.5012	2883.197
582382.2921	129688.5012	2882.935
582378.2921	129686.5012	2883.71
582380.2921	129686.5012	2883.392
582376.2921	129684.5012	2884.308
582378.2921	129684.5012	2883.942
582374.2921	129682.5012	2884.936
582376.2921	129682.5012	2884.583
582372.2921	129680.5012	2885.529
582374.2921	129680.5012	2885.171
582370.2921	129678.5012	2886.126
582372.2921	129678.5012	2885.837
582368.2921	129676.5012	2886.735
582370.2921	129676.5012	2886.485
582364.2921	129674.5012	2887.382
582366.2921	129674.5012	2887.193
582368.2921	129674.5012	2887.021
582362.2921	129672.5012	2887.746
582364.2921	129672.5012	2887.541
582358.2921	129670.5012	2888.291
582360.2921	129670.5012	2888.084
582362.2921	129670.5012	2887.858
582356.2921	129668.5012	2888.613
582358.2921	129668.5012	2888.477
582352.2921	129666.5012	2888.824
582354.2921	129666.5012	2888.791
582356.2921	129666.5012	2888.763
582350.2921	129664.5012	2888.904
582352.2921	129664.5012	2888.853
582348.2921	129662.5012	2889.069
582350.2921	129662.5012	2888.898
582348.2921	129660.5012	2889.006
582346.2921	129658.5012	2889.258
582348.2921	129658.5012	2889.073
582346.2921	129656.5012	2889.386
582344.2921	129654.5012	2889.6
582346.2921	129654.5012	2889.53
582344.2921	129652.5012	2889.701
582344.2921	129650.5012	2889.822
582344.2921	129648.5012	2889.978
582344.2921	129646.5012	2890.079
582344.2921	129644.5012	2890.192
582344.2921	129642.5012	2890.328
582346.2921	129642.5012	2890.584
582346.2921	129640.5012	2890.841
582346.2921	129638.5012	2891.131
582346.2921	129636.5012	2891.502
582346.2921	129634.5012	2891.839
582346.2921	129632.5012	2892.245
582346.2921	129630.5012	2892.734
582344.2921	129628.5012	2892.491
582346.2921	129628.5012	2893.181
582344.2921	129626.5012	2892.961
582344.2921	129624.5012	2893.45
582344.2921	129622.5012	2894.134
582344.2921	129620.5012	2895
582342.2921	129618.5012	2895.239
582344.2921	129618.5012	2896.072
582342.2921	129616.5012	2896.109
582340.2921	129614.5012	2896.053
582342.2921	129614.5012	2896.921
582338.2921	129612.5012	2895.894
582340.2921	129612.5012	2896.891
582336.2921	129610.5012	2896.365
582338.2921	129610.5012	2897.013
582334.2921	129608.5012	2897.184
582336.2921	129608.5012	2897.51
582332.2921	129606.5012	2898.033
582334.2921	129606.5012	2898.087
582330.2921	129604.5012	2898.891
582332.2921	129604.5012	2898.774
582328.2921	129602.5012	2899.896
582330.2921	129602.5012	2899.679
582326.2921	129600.5012	2901.024
582328.2921	129600.5012	2900.667
582326.2921	129598.5012	2901.752
582324.2921	129596.5012	2902.734
582326.2921	129596.5012	2902.523
582322.2921	129594.5012	2903.875
582324.2921	129594.5012	2903.547
582322.2921	129592.5012	2904.606
582322.2921	129590.5012	2905.576
582322.2921	129588.5012	2906.359
582322.2921	129586.5012	2907.049
582322.2921	129584.5012	2908.032
582320.2921	129582.5012	2908.845
582322.2921	129582.5012	2908.416
582320.2921	129580.5012	2909.171
582318.2921	129578.5012	2909.741
582320.2921	129578.5012	2909.62
582316.2921	129576.5012	2910.448
582318.2921	129576.5012	2910.393
582314.2921	129574.5012	2911.256
582316.2921	129574.5012	2911.078
582314.2921	129572.5012	2911.604
582314.2921	129570.5012	2911.614
582314.2921	129568.5012	2911.237
582314.2921	129566.5012	2910.251
582316.2921	129566.5012	2909.716
582326.2921	129566.5012	2907.926
582328.2921	129566.5012	2907.668
582330.2921	129566.5012	2907.343
582332.2921	129566.5012	2907.099
582334.2921	129566.5012	2906.907
582316.2921	129564.5012	2908.84
582318.2921	129564.5012	2908.194
582320.2921	129564.5012	2907.924
582322.2921	129564.5012	2907.744
582324.2921	129564.5012	2907.585
582326.2921	129564.5012	2907.398
582334.2921	129564.5012	2906.664
582336.2921	129564.5012	2906.657
582336.2921	129562.5012	2906.539
582338.2921	129562.5012	2906.575
582334.2921	129560.5012	2906.448
582336.2921	129560.5012	2906.481
582338.2921	129560.5012	2906.455
582330.2921	129558.5012	2906.635
582332.2921	129558.5012	2906.636
582334.2921	129558.5012	2906.594
582328.2921	129556.5012	2906.735
582330.2921	129556.5012	2906.769
582324.2921	129554.5012	2906.831
582326.2921	129554.5012	2906.797
582328.2921	129554.5012	2906.841
582320.2921	129552.5012	2906.739
582322.2921	129552.5012	2906.719
582324.2921	129552.5012	2906.787
582318.2921	129550.5012	2906.864
582320.2921	129550.5012	2906.784
582314.2921	129548.5012	2907.432
582316.2921	129548.5012	2907.219
582318.2921	129548.5012	2907.048
582312.2921	129546.5012	2907.845
582314.2921	129546.5012	2907.605
582310.2921	129544.5012	2908.203
582312.2921	129544.5012	2907.927
582310.2921	129542.5012	2908.261
582308.2921	129540.5012	2908.668
582310.2921	129540.5012	2908.484
582306.2921	129538.5012	2909.09
582308.2921	129538.5012	2908.937
582306.2921	129536.5012	2909.422
582304.2921	129534.5012	2909.98
582306.2921	129534.5012	2909.737
582304.2921	129532.5012	2910.316
582302.2921	129530.5012	2910.938
582304.2921	129530.5012	2910.743
582300.2921	129528.5012	2911.663
582302.2921	129528.5012	2911.499
584156.2921	129782.5012	2687.883
584158.2921	129782.5012	2687.562
584160.2921	129782.5012	2687.302
584160.2921	129780.5012	2687.302
584162.2921	129780.5012	2687.033
584164.2921	129780.5012	2686.673
584166.2921	129780.5012	2686.274
584168.2921	129780.5012	2685.968
584168.2921	129778.5012	2685.915
584170.2921	129778.5012	2685.617
584172.2921	129778.5012	2685.339
584174.2921	129778.5012	2684.999
584176.2921	129778.5012	2684.594
584176.2921	129776.5012	2684.565
584178.2921	129776.5012	2684.08
584180.2921	129776.5012	2683.646
584182.2921	129776.5012	2683.346
584184.2921	129776.5012	2683.088
584184.2921	129774.5012	2683.131
584186.2921	129774.5012	2682.861
584188.2921	129774.5012	2682.561
584190.2921	129774.5012	2682.269
584192.2921	129774.5012	2681.955
584192.2921	129772.5012	2682.005
584194.2921	129772.5012	2681.673
584196.2921	129772.5012	2681.351
584198.2921	129772.5012	2680.974
584198.2921	129770.5012	2681.081
584200.2921	129770.5012	2680.696
584200.2921	129768.5012	2680.783
584200.2921	129766.5012	2680.865
584202.2921	129766.5012	2680.483
584202.2921	129764.5012	2680.598
584202.2921	129762.5012	2680.672
584204.2921	129762.5012	2680.224
584204.2921	129760.5012	2680.176
584204.2921	129758.5012	2680.171
584206.2921	129758.5012	2679.807
584206.2921	129756.5012	2679.815
584206.2921	129754.5012	2679.837
584208.2921	129754.5012	2679.537
584208.2921	129752.5012	2679.545
584208.2921	129750.5012	2679.58
584210.2921	129750.5012	2679.232
584210.2921	129748.5012	2679.241
584210.2921	129746.5012	2679.194
584210.2921	129744.5012	2679.139
584212.2921	129744.5012	2678.787
584212.2921	129742.5012	2678.718
584212.2921	129740.5012	2678.642
584214.2921	129740.5012	2678.29
584214.2921	129738.5012	2678.24
584214.2921	129736.5012	2678.203
584214.2921	129734.5012	2678.197
584216.2921	129734.5012	2677.835
584216.2921	129732.5012	2677.769
584216.2921	129730.5012	2677.636
584216.2921	129728.5012	2677.521
584218.2921	129728.5012	2677.044
584218.2921	129726.5012	2676.934
584218.2921	129724.5012	2676.838
584220.2921	129724.5012	2676.292
584220.2921	129722.5012	2676.16
584220.2921	129720.5012	2676.011
584222.2921	129720.5012	2675.356
584222.2921	129718.5012	2675.195
584224.2921	129718.5012	2674.67
584224.2921	129716.5012	2674.552
584226.2921	129716.5012	2674.056
584226.2921	129714.5012	2673.915
584228.2921	129714.5012	2673.392
584228.2921	129712.5012	2673.127
584230.2921	129712.5012	2672.676
584230.2921	129710.5012	2672.358
584232.2921	129710.5012	2671.974
584232.2921	129708.5012	2671.842
584234.2921	129708.5012	2671.537
584234.2921	129706.5012	2671.414
584236.2921	129706.5012	2671.041
584234.2921	129704.5012	2671.309
584236.2921	129704.5012	2670.9
584232.2921	129702.5012	2671.718
584234.2921	129702.5012	2671.21
584230.2921	129700.5012	2672.151
584232.2921	129700.5012	2671.652
584228.2921	129698.5012	2672.409
584230.2921	129698.5012	2672.053
584226.2921	129696.5012	2672.715
584228.2921	129696.5012	2672.343
584226.2921	129694.5012	2672.675
584224.2921	129692.5012	2673.029
584226.2921	129692.5012	2672.567
584222.2921	129690.5012	2673.452
584224.2921	129690.5012	2672.921
584220.2921	129688.5012	2673.796
584222.2921	129688.5012	2673.27
584218.2921	129686.5012	2674.072
584220.2921	129686.5012	2673.51
584218.2921	129684.5012	2673.745
584218.2921	129682.5012	2673.466
584218.2921	129680.5012	2673.297
584218.2921	129678.5012	2673.31
584218.2921	129676.5012	2673.308
584218.2921	129674.5012	2673.204
584218.2921	129672.5012	2673.021
584218.2921	129670.5012	2672.669
584218.2921	129668.5012	2672.473
584220.2921	129668.5012	2672.102
584220.2921	129666.5012	2671.916
584220.2921	129664.5012	2671.641
584220.2921	129662.5012	2671.363
584220.2921	129660.5012	2671.127
584220.2921	129658.5012	2670.896
584220.2921	129656.5012	2670.648
584220.2921	129654.5012	2670.435
584220.2921	129652.5012	2670.155
584220.2921	129650.5012	2669.96
584220.2921	129648.5012	2669.767
584220.2921	129646.5012	2669.476
584220.2921	129644.5012	2669.254
584220.2921	129642.5012	2668.997
584222.2921	129642.5012	2668.399
584222.2921	129640.5012	2668.194
584222.2921	129638.5012	2667.943
584222.2921	129636.5012	2667.658
584220.2921	129634.5012	2668.107
584222.2921	129634.5012	2667.365
584218.2921	129632.5012	2668.387
584220.2921	129632.5012	2667.711
584216.2921	129630.5012	2668.515
584218.2921	129630.5012	2667.979
584212.2921	129628.5012	2669.064
584214.2921	129628.5012	2668.618
584216.2921	129628.5012	2668.069
584210.2921	129626.5012	2669.15
584212.2921	129626.5012	2668.768
584208.2921	129624.5012	2669.325
584210.2921	129624.5012	2668.87
584206.2921	129622.5012	2669.625
584208.2921	129622.5012	2669.051
584204.2921	129620.5012	2669.799
584206.2921	129620.5012	2669.308
584200.2921	129618.5012	2670.26
584202.2921	129618.5012	2669.74
584204.2921	129618.5012	2669.37
584198.2921	129616.5012	2670.691
584200.2921	129616.5012	2670.017
584196.2921	129614.5012	2671.024
584198.2921	129614.5012	2670.46
584194.2921	129612.5012	2671.358
584196.2921	129612.5012	2670.88
584190.2921	129610.5012	2671.918
584192.2921	129610.5012	2671.601
584194.2921	129610.5012	2671.27
584188.2921	129608.5012	2672.087
584190.2921	129608.5012	2671.695
584186.2921	129606.5012	2672.452
584188.2921	129606.5012	2671.904
584182.2921	129604.5012	2673.239
584184.2921	129604.5012	2672.785
584186.2921	129604.5012	2672.238
584180.2921	129602.5012	2673.484
584182.2921	129602.5012	2673.002
584178.2921	129600.5012	2673.736
584180.2921	129600.5012	2673.297
584174.2921	129598.5012	2674.472
584176.2921	129598.5012	2673.984
584178.2921	129598.5012	2673.539
584172.2921	129596.5012	2674.539
584174.2921	129596.5012	2674.133
584170.2921	129594.5012	2674.821
584172.2921	129594.5012	2674.278
584168.2921	129592.5012	2675.141
584170.2921	129592.5012	2674.613
584166.2921	129590.5012	2675.384
584168.2921	129590.5012	2674.906
584164.2921	129588.5012	2675.721
584166.2921	129588.5012	2675.223
584162.2921	129586.5012	2676.074
584164.2921	129586.5012	2675.577
584160.2921	129584.5012	2676.314
584162.2921	129584.5012	2675.872
584158.2921	129582.5012	2676.508
584160.2921	129582.5012	2676.09
584158.2921	129580.5012	2676.301
584156.2921	129578.5012	2676.496
584158.2921	129578.5012	2676.099
584154.2921	129576.5012	2676.711
584156.2921	129576.5012	2676.294
584152.2921	129574.5012	2676.918
584154.2921	129574.5012	2676.456
584150.2921	129572.5012	2677.161
584152.2921	129572.5012	2676.707
584150.2921	129570.5012	2676.982
584148.2921	129568.5012	2677.33
584150.2921	129568.5012	2676.816
584146.2921	129566.5012	2677.648
584148.2921	129566.5012	2677.187
584144.2921	129564.5012	2677.789
584146.2921	129564.5012	2677.44
584142.2921	129562.5012	2677.859
584144.2921	129562.5012	2677.436
584140.2921	129560.5012	2678.162
584142.2921	129560.5012	2677.673
584140.2921	129558.5012	2677.997
584138.2921	129556.5012	2678.27
584140.2921	129556.5012	2677.794
584136.2921	129554.5012	2678.532
584138.2921	129554.5012	2678.071
584132.2921	129552.5012	2679.162
584134.2921	129552.5012	2678.748
584136.2921	129552.5012	2678.309
584130.2921	129550.5012	2679.371
584132.2921	129550.5012	2678.874
584128.2921	129548.5012	2679.58
584130.2921	129548.5012	2679.093
584126.2921	129546.5012	2679.828
584128.2921	129546.5012	2679.219
584122.2921	129544.5012	2680.582
584124.2921	129544.5012	2680.023
584126.2921	129544.5012	2679.37
584120.2921	129542.5012	2680.769
584122.2921	129542.5012	2680.341
584118.2921	129540.5012	2680.882
584120.2921	129540.5012	2680.422
584114.2921	129538.5012	2681.69
584116.2921	129538.5012	2681.171
584118.2921	129538.5012	2680.608
584112.2921	129536.5012	2681.892
584114.2921	129536.5012	2681.411
584110.2921	129534.5012	2682.105
584112.2921	129534.5012	2681.647
584110.2921	129532.5012	2681.84
584108.2921	129530.5012	2682.063
584110.2921	129530.5012	2681.594
584108.2921	129528.5012	2681.739
582300.2921	129526.5012	2912.196
582298.2921	129524.5012	2912.998
582300.2921	129524.5012	2912.796
582298.2921	129522.5012	2913.453
582298.2921	129520.5012	2914.04
582296.2921	129518.5012	2914.747
582298.2921	129518.5012	2914.687
582294.2921	129516.5012	2915.785
582296.2921	129516.5012	2915.571
582294.2921	129514.5012	2916.642
582292.2921	129512.5012	2917.608
582294.2921	129512.5012	2917.339
582290.2921	129510.5012	2918.257
582292.2921	129510.5012	2918.111
582286.2921	129508.5012	2919.218
582288.2921	129508.5012	2918.923
582290.2921	129508.5012	2918.737
582284.2921	129506.5012	2920.588
582286.2921	129506.5012	2920.041
582282.2921	129504.5012	2921.612
582284.2921	129504.5012	2921.138
582278.2921	129502.5012	2923.019
582280.2921	129502.5012	2922.544
582282.2921	129502.5012	2922.065
582274.2921	129500.5012	2924.486
582276.2921	129500.5012	2924.039
582278.2921	129500.5012	2923.602
582272.2921	129498.5012	2925.225
582274.2921	129498.5012	2924.898
582268.2921	129496.5012	2926.508
582270.2921	129496.5012	2926.039
582272.2921	129496.5012	2925.649
582264.2921	129494.5012	2928.364
582266.2921	129494.5012	2927.808
582268.2921	129494.5012	2927.18
582262.2921	129492.5012	2929.191
582264.2921	129492.5012	2928.689
582260.2921	129490.5012	2930.044
582262.2921	129490.5012	2929.387
582258.2921	129488.5012	2930.79
582260.2921	129488.5012	2930.099
582256.2921	129486.5012	2931.566
582258.2921	129486.5012	2930.989
582254.2921	129484.5012	2931.984
582256.2921	129484.5012	2931.628
582252.2921	129482.5012	2932.198
582254.2921	129482.5012	2931.833
582250.2921	129480.5012	2932.672
582252.2921	129480.5012	2932.107
582250.2921	129478.5012	2932.578
582248.2921	129476.5012	2933.19
582250.2921	129476.5012	2932.447
582246.2921	129474.5012	2933.521
582248.2921	129474.5012	2932.949
582244.2921	129472.5012	2933.541
582246.2921	129472.5012	2933.081
582242.2921	129470.5012	2933.599
582244.2921	129470.5012	2933.217
582240.2921	129468.5012	2933.823
582242.2921	129468.5012	2933.471
582238.2921	129466.5012	2934.216
582240.2921	129466.5012	2933.732
582236.2921	129464.5012	2934.569
582238.2921	129464.5012	2934.113
582234.2921	129462.5012	2934.643
582236.2921	129462.5012	2934.303
582230.2921	129460.5012	2935.132
582232.2921	129460.5012	2934.779
582234.2921	129460.5012	2934.463
582228.2921	129458.5012	2935.387
582230.2921	129458.5012	2935.019
582226.2921	129456.5012	2935.688
